NOM_CAS_AD,NO_CAS_ADM,OBJECTID,AreaSqKm,CentroidX,CentroidY,GridName,Key,Input_#2_Key,Count,Fire Count per Year,Fire Count 6 years,Avg_Pop__Densi,Avg_Income___T,Avg_Income___2,Avg_Income___3,Avg_Housing___,Avg_Education_
Caserne 46,46,346,5.317156,-73.638036,45.46419,Grid0_1,Caserne 46 Grid0_1,Caserne 46 Grid0_1,27,5,27,10866.0714285714,498.809523809524,100,62.8952380952381,263.333333333333,496.666666666667
Caserne 46,46,346,5.317156,-73.638036,45.46419,Grid0_2,Caserne 46 Grid0_2,Caserne 46 Grid0_2,5,1,5,7147.77,483.5,100,71.86,246.5,480
Caserne 46,46,346,5.317156,-73.638036,45.46419,Grid1_0,Caserne 46 Grid1_0,Caserne 46 Grid1_0,11,2,11,7912.78,494.25,100,68.425,264.75,499
Caserne 46,46,346,5.317156,-73.638036,45.46419,Grid1_1,Caserne 46 Grid1_1,Caserne 46 Grid1_1,39,7,39,9705.35925925926,490.925925925926,100,68.7111111111111,265.555555555556,501.666666666667
Caserne 46,46,346,5.317156,-73.638036,45.46419,Grid1_2,Caserne 46 Grid1_2,Caserne 46 Grid1_2,22,4,22,7219.20555555556,482.058823529412,100,70.3882352941176,256.470588235294,481.470588235294
Caserne 46,46,346,5.317156,-73.638036,45.46419,Grid1_3,Caserne 46 Grid1_3,,,,,1519.575,401.666666666667,100,65.9333333333333,218.333333333333,373.333333333333
Caserne 46,46,346,5.317156,-73.638036,45.46419,Grid2_0,Caserne 46 Grid2_0,Caserne 46 Grid2_0,6,1,6,8923.63076923077,440,100,74.8230769230769,248.461538461538,435.384615384615
Caserne 46,46,346,5.317156,-73.638036,45.46419,Grid2_1,Caserne 46 Grid2_1,Caserne 46 Grid2_1,27,5,27,12584.06,647.666666666667,100,67.1,401.666666666667,655
Caserne 46,46,346,5.317156,-73.638036,45.46419,Grid2_2,Caserne 46 Grid2_2,Caserne 46 Grid2_2,4,1,4,5352.2,351.25,100,68.075,205,352.5
Caserne 46,46,346,5.317156,-73.638036,45.46419,Grid3_1,Caserne 46 Grid3_1,,,,,622.8,480,100,59.3,285,460
Caserne 48,48,313,2.275725,-73.548756,45.550524,Grid0_0,Caserne 48 Grid0_0,Caserne 48 Grid0_0,1,0,1,6716.825,775,100,73.9,500,767.5
Caserne 48,48,313,2.275725,-73.548756,45.550524,Grid0_1,Caserne 48 Grid0_1,Caserne 48 Grid0_1,35,6,35,11308.4333333333,538.181818181818,100,75.8772727272727,347.727272727273,527.727272727273
Caserne 48,48,313,2.275725,-73.548756,45.550524,Grid0_2,Caserne 48 Grid0_2,Caserne 48 Grid0_2,20,3,20,12568.2571428571,500,100,76.4,325,505.952380952381
Caserne 48,48,313,2.275725,-73.548756,45.550524,Grid1_0,Caserne 48 Grid1_0,Caserne 48 Grid1_0,3,1,3,10623.9333333333,838.333333333333,100,75.9,545,818.333333333333
Caserne 48,48,313,2.275725,-73.548756,45.550524,Grid1_1,Caserne 48 Grid1_1,Caserne 48 Grid1_1,34,6,34,11745.75,575.3125,100,76.2125,373.75,570.625
Caserne 48,48,313,2.275725,-73.548756,45.550524,Grid1_2,Caserne 48 Grid1_2,Caserne 48 Grid1_2,13,2,13,15212.1333333333,593.888888888889,100,77.1,367.222222222222,597.222222222222
Caserne 49,49,305,7.049733,-73.654902,45.542945,Grid0_1,Caserne 49 Grid0_1,Caserne 49 Grid0_1,2,0,2,8313.83,436.5,100,68.85,243,441
Caserne 49,49,305,7.049733,-73.654902,45.542945,Grid0_2,Caserne 49 Grid0_2,Caserne 49 Grid0_2,42,7,42,12854.425,699.210526315789,100,62.6894736842105,381.842105263158,697.105263157895
Caserne 49,49,305,7.049733,-73.654902,45.542945,Grid0_3,Caserne 49 Grid0_3,,,,,8971.15,680,100,66.2,341.666666666667,653.333333333333
Caserne 49,49,305,7.049733,-73.654902,45.542945,Grid1_0,Caserne 49 Grid1_0,Caserne 49 Grid1_0,7,1,7,6553.24444444444,536.111111111111,100,71,321.111111111111,546.111111111111
Caserne 49,49,305,7.049733,-73.654902,45.542945,Grid1_1,Caserne 49 Grid1_1,Caserne 49 Grid1_1,26,4,26,6090.89285714286,476.785714285714,100,70.6214285714286,282.857142857143,474.285714285714
Caserne 49,49,305,7.049733,-73.654902,45.542945,Grid1_2,Caserne 49 Grid1_2,Caserne 49 Grid1_2,17,3,17,7738.41111111111,593.125,100,67.65,312.5,606.875
Caserne 49,49,305,7.049733,-73.654902,45.542945,Grid1_3,Caserne 49 Grid1_3,Caserne 49 Grid1_3,3,1,3,5854.56666666667,465,100,69.45,220,475
Caserne 49,49,305,7.049733,-73.654902,45.542945,Grid2_0,Caserne 49 Grid2_0,Caserne 49 Grid2_0,14,2,14,8250.45625,530,100,71.01875,306.25,533.125
Caserne 49,49,305,7.049733,-73.654902,45.542945,Grid2_1,Caserne 49 Grid2_1,Caserne 49 Grid2_1,30,5,30,9060.89411764706,520.588235294118,100,72.7764705882353,292.058823529412,518.823529411765
Caserne 49,49,305,7.049733,-73.654902,45.542945,Grid2_2,Caserne 49 Grid2_2,Caserne 49 Grid2_2,16,3,16,9415.35833333333,485.454545454545,100,66.7545454545455,241.363636363636,481.363636363636
Caserne 49,49,305,7.049733,-73.654902,45.542945,Grid2_3,Caserne 49 Grid2_3,Caserne 49 Grid2_3,2,0,2,5439.3,532,100,64.44,239,542
Caserne 49,49,305,7.049733,-73.654902,45.542945,Grid3_0,Caserne 49 Grid3_0,Caserne 49 Grid3_0,4,1,4,5566.88333333333,564.166666666667,100,70.4333333333333,334.166666666667,553.333333333333
Caserne 49,49,305,7.049733,-73.654902,45.542945,Grid3_1,Caserne 49 Grid3_1,Caserne 49 Grid3_1,7,1,7,6803.4,550,100,73.8125,337.5,555
Caserne 50,50,310,6.108486,-73.569336,45.567629,Grid0_0,Caserne 50 Grid0_0,Caserne 50 Grid0_0,1,0,1,9146.66,474,100,64.42,269,467
Caserne 50,50,310,6.108486,-73.569336,45.567629,Grid0_1,Caserne 50 Grid0_1,Caserne 50 Grid0_1,26,4,26,12740.5157894737,503.684210526316,100,68.5157894736842,302.105263157895,506.842105263158
Caserne 50,50,310,6.108486,-73.569336,45.567629,Grid0_2,Caserne 50 Grid0_2,Caserne 50 Grid0_2,22,4,22,13022.9333333333,534.666666666667,100,67.9333333333333,323.333333333333,529
Caserne 50,50,310,6.108486,-73.569336,45.567629,Grid1_0,Caserne 50 Grid1_0,Caserne 50 Grid1_0,23,4,23,9218.1,459.047619047619,100,64.57,272.380952380952,461.428571428571
Caserne 50,50,310,6.108486,-73.569336,45.567629,Grid1_1,Caserne 50 Grid1_1,Caserne 50 Grid1_1,21,4,21,10349.6083333333,563.260869565217,100,67.2086956521739,347.391304347826,567.173913043478
Caserne 50,50,310,6.108486,-73.569336,45.567629,Grid1_2,Caserne 50 Grid1_2,Caserne 50 Grid1_2,15,3,15,12546.9071428571,519.615384615385,100,70.4307692307692,327.692307692308,531.538461538462
Caserne 50,50,310,6.108486,-73.569336,45.567629,Grid2_0,Caserne 50 Grid2_0,Caserne 50 Grid2_0,10,2,10,7751.025,836.875,100,59.3,507.5,828.75
Caserne 50,50,310,6.108486,-73.569336,45.567629,Grid2_1,Caserne 50 Grid2_1,Caserne 50 Grid2_1,4,1,4,3449.675,1418.33333333333,100,58.0333333333333,870,1393.33333333333
Caserne 50,50,310,6.108486,-73.569336,45.567629,Grid2_2,Caserne 50 Grid2_2,Caserne 50 Grid2_2,1,0,1,8702.45,443.333333333333,100,71.2,276.666666666667,460
Caserne 50,50,310,6.108486,-73.569336,45.567629,Grid2_3,Caserne 50 Grid2_3,,,,,4239.65,495,100,71.2,315,485
Caserne 50,50,310,6.108486,-73.569336,45.567629,Grid3_0,Caserne 50 Grid3_0,,,,,3039.7,1150,100,47.6,700,1130
Caserne 50,50,310,6.108486,-73.569336,45.567629,Grid3_1,Caserne 50 Grid3_1,,,,,3880.55,1852.5,100,51,1132.5,1825
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid0_0,Caserne 51 Grid0_0,,,,,72.3,415,100,47.6,185,445
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid0_1,Caserne 51 Grid0_1,,,,,72.3,415,100,47.6,185,445
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid0_2,Caserne 51 Grid0_2,,,,,72.3,415,100,47.6,185,445
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid0_3,Caserne 51 Grid0_3,Caserne 51 Grid0_3,2,0,2,249.4,395,100,57.6,172.5,395
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid0_4,Caserne 51 Grid0_4,,,,,72.3,415,100,47.6,185,445
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid1_0,Caserne 51 Grid1_0,,,,,72.3,415,100,47.6,185,445
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid1_1,Caserne 51 Grid1_1,,,,,97.25,612.5,100,64,265,635
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid1_2,Caserne 51 Grid1_2,,,,,97.25,612.5,100,64,265,635
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid1_3,Caserne 51 Grid1_3,Caserne 51 Grid1_3,2,0,2,207,533.333333333333,100,65.2,230,538.333333333333
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid1_4,Caserne 51 Grid1_4,Caserne 51 Grid1_4,3,1,3,2113.51666666667,411.666666666667,100,62.06,267,497
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid1_5,Caserne 51 Grid1_5,Caserne 51 Grid1_5,1,0,1,3448.85,617.5,100,63.95,367.5,627.5
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid2_0,Caserne 51 Grid2_0,Caserne 51 Grid2_0,1,0,1,72.3,415,100,47.6,185,445
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid2_1,Caserne 51 Grid2_1,,,,,97.25,612.5,100,64,265,635
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid2_2,Caserne 51 Grid2_2,,,,,122.2,810,100,80.4,345,825
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid2_3,Caserne 51 Grid2_3,,,,,679.2,395,100,74,252.5,585
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid2_4,Caserne 51 Grid2_4,Caserne 51 Grid2_4,3,1,3,2349.04285714286,479.285714285714,100,67.5666666666667,295.833333333333,563.333333333333
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid2_5,Caserne 51 Grid2_5,Caserne 51 Grid2_5,4,1,4,2878.4,586.25,100,69,313.75,598.75
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid3_0,Caserne 51 Grid3_0,,,,,379.4,1560,100,65.15,652.5,1557.5
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid3_1,Caserne 51 Grid3_1,Caserne 51 Grid3_1,1,0,1,1778.975,537.5,100,74.175,218.75,535
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid3_2,Caserne 51 Grid3_2,Caserne 51 Grid3_2,1,0,1,1984.65,675,100,83.3,272.5,662.5
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid3_3,Caserne 51 Grid3_3,,,,,164.55,670,100,74.35,295,715
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid3_4,Caserne 51 Grid3_4,,,,,164.55,670,100,74.35,295,715
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid3_5,Caserne 51 Grid3_5,,,,,408.1,620,100,73.1,255,592.5
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid4_0,Caserne 51 Grid4_0,,,,,404.35,1757.5,100,81.55,732.5,1747.5
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid4_1,Caserne 51 Grid4_1,Caserne 51 Grid4_1,1,0,1,1984.65,675,100,83.3,272.5,662.5
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid4_2,Caserne 51 Grid4_2,Caserne 51 Grid4_2,1,0,1,122.2,810,100,80.4,345,825
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid4_3,Caserne 51 Grid4_3,,,,,122.2,810,100,80.4,345,825
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid5_0,Caserne 51 Grid5_0,,,,,1197.2,1346.66666666667,100,79.8666666666667,560,1321.66666666667
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid5_1,Caserne 51 Grid5_1,,,,,1452.55,667.5,100,78.45,280,647.5
Caserne 51,51,332,17.841901,-73.942114,45.428778,Grid5_2,Caserne 51 Grid5_2,,,,,122.2,810,100,80.4,345,825
Caserne 52,52,358,6.040489,-73.914444,45.417802,Grid0_1,Caserne 52 Grid0_1,Caserne 52 Grid0_1,2,0,2,164.55,670,100,74.35,295,715
Caserne 52,52,358,6.040489,-73.914444,45.417802,Grid0_2,Caserne 52 Grid0_2,Caserne 52 Grid0_2,2,0,2,679.88,513,100,69.36,225,521
Caserne 52,52,358,6.040489,-73.914444,45.417802,Grid0_3,Caserne 52 Grid0_3,Caserne 52 Grid0_3,2,0,2,550.425,545,100,68.3,235,552.5
Caserne 52,52,358,6.040489,-73.914444,45.417802,Grid1_0,Caserne 52 Grid1_0,,,,,164.55,670,100,74.35,295,715
Caserne 52,52,358,6.040489,-73.914444,45.417802,Grid1_1,Caserne 52 Grid1_1,Caserne 52 Grid1_1,4,1,4,789.84,507,100,73.38,219,521
Caserne 52,52,358,6.040489,-73.914444,45.417802,Grid1_2,Caserne 52 Grid1_2,Caserne 52 Grid1_2,5,1,5,949.933333333333,427.5,100,68.5,183.333333333333,426.666666666667
Caserne 52,52,358,6.040489,-73.914444,45.417802,Grid1_3,Caserne 52 Grid1_3,,,,,694,430,100,65.8,165,360
Caserne 52,52,358,6.040489,-73.914444,45.417802,Grid2_0,Caserne 52 Grid2_0,Caserne 52 Grid2_0,2,0,2,378,741.666666666667,100,74.4666666666667,300,790
Caserne 52,52,358,6.040489,-73.914444,45.417802,Grid2_1,Caserne 52 Grid2_1,Caserne 52 Grid2_1,3,1,3,1150.91428571429,546.428571428571,100,71.4857142857143,222.142857142857,566.428571428571
Caserne 52,52,358,6.040489,-73.914444,45.417802,Grid2_2,Caserne 52 Grid2_2,,,,,1004.83333333333,478.333333333333,100,68.6,190,446.666666666667
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid0_0,Caserne 53 Grid0_0,,,,,1329.7,787.5,100,77.8,300,832.5
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid0_1,Caserne 53 Grid0_1,,,,,1005.96,744,100,77.36,301,775
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid0_2,Caserne 53 Grid0_2,Caserne 53 Grid0_2,6,1,6,1260.6,571.666666666667,100,71.3166666666667,235,600.833333333333
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid0_3,Caserne 53 Grid0_3,Caserne 53 Grid0_3,1,0,1,1433.4,479,100,67.76,191,455
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid1_0,Caserne 53 Grid1_0,,,,,2224.91666666667,510.833333333333,100,76.8,195.833333333333,529.166666666667
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid1_1,Caserne 53 Grid1_1,Caserne 53 Grid1_1,1,0,1,2187.04615384615,475,100,75.0615384615385,198.461538461538,485
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid1_2,Caserne 53 Grid1_2,Caserne 53 Grid1_2,2,0,2,1499.2,504.444444444444,100,70.6555555555556,206.666666666667,504.444444444444
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid1_3,Caserne 53 Grid1_3,Caserne 53 Grid1_3,3,1,3,1517.5,456.666666666667,100,66.4666666666667,180,435
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid2_0,Caserne 53 Grid2_0,Caserne 53 Grid2_0,2,0,2,2563.68,390.5,100,74.75,155,389
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid2_1,Caserne 53 Grid2_1,Caserne 53 Grid2_1,6,1,6,2369.09,410.5,100,74.83,170,403.5
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid2_2,Caserne 53 Grid2_2,Caserne 53 Grid2_2,4,1,4,1592,429.166666666667,100,72.15,181.666666666667,440
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid3_0,Caserne 53 Grid3_0,Caserne 53 Grid3_0,2,0,2,2309.67777777778,429.444444444444,100,71.0333333333333,201.666666666667,433.333333333333
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid3_1,Caserne 53 Grid3_1,Caserne 53 Grid3_1,4,1,4,1861.69090909091,412.727272727273,100,70.5272727272727,183.181818181818,412.272727272727
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid3_2,Caserne 53 Grid3_2,,,,,1415.7,423.333333333333,100,70.5666666666667,178.333333333333,446.666666666667
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_0,Caserne 53 Grid4_0,Caserne 53 Grid4_0,3,1,3,2013.79,416.5,100,70.51,192.5,414
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_1,Caserne 53 Grid4_1,Caserne 53 Grid4_1,3,1,3,1749.17272727273,403.181818181818,100,69.3909090909091,183.181818181818,400.909090909091
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid4_2,Caserne 53 Grid4_2,,,,,1566.7,445,100,65.45,182.5,442.5
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_0,Caserne 53 Grid5_0,,,,,1428.57142857143,460,100,71.1142857142857,217.857142857143,472.857142857143
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_1,Caserne 53 Grid5_1,,,,,1585.5,380,100,69.175,165,377.5
Caserne 53,53,348,10.985588,-73.868352,45.430844,Grid5_2,Caserne 53 Grid5_2,,,,,1566.7,445,100,65.45,182.5,442.5
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_2,Caserne 54 Grid0_2,,,,,1582.55714285714,883.571428571429,100,81.0571428571428,352.857142857143,870
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid0_3,Caserne 54 Grid0_3,Caserne 54 Grid0_3,3,1,3,1829.3125,643.75,100,78.725,250,645
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid1_1,Caserne 54 Grid1_1,,,,,2640.3,640,100,75.5,260,640
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid1_2,Caserne 54 Grid1_2,Caserne 54 Grid1_2,3,1,3,2761.95,585.833333333333,100,80.8,210,601.666666666667
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid1_3,Caserne 54 Grid1_3,Caserne 54 Grid1_3,1,0,1,2237.3375,652.5,100,78.725,236.25,671.25
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid2_1,Caserne 54 Grid2_1,Caserne 54 Grid2_1,5,1,5,3212.56666666667,440.833333333333,100,75.95,179.166666666667,441.666666666667
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid2_2,Caserne 54 Grid2_2,Caserne 54 Grid2_2,7,1,7,2162.24,553.5,100,75.07,211,556
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid2_3,Caserne 54 Grid2_3,,,,,2186.31666666667,487.5,100,77.45,185.833333333333,484.166666666667
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid3_0,Caserne 54 Grid3_0,Caserne 54 Grid3_0,3,1,3,2751.22857142857,426.428571428571,100,74.0857142857143,167.142857142857,431.428571428571
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid3_1,Caserne 54 Grid3_1,Caserne 54 Grid3_1,4,1,4,2280.30909090909,469.090909090909,100,74.4,184.090909090909,468.181818181818
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid3_2,Caserne 54 Grid3_2,Caserne 54 Grid3_2,2,0,2,2147.92727272727,498.636363636364,100,72.6363636363636,213.181818181818,494.090909090909
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid3_3,Caserne 54 Grid3_3,Caserne 54 Grid3_3,1,0,1,2522.6,398.571428571429,100,74.4,165,396.428571428571
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid4_0,Caserne 54 Grid4_0,Caserne 54 Grid4_0,2,0,2,2168.62857142857,513.571428571429,100,73.9428571428571,202.857142857143,525
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid4_1,Caserne 54 Grid4_1,Caserne 54 Grid4_1,1,0,1,1528.06,677,100,75.3,268,685
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid4_2,Caserne 54 Grid4_2,Caserne 54 Grid4_2,4,1,4,2414.8875,478.75,100,69.45,218.125,475.625
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid5_1,Caserne 54 Grid5_1,,,,,1089.1,682.5,100,73.95,280,657.5
Caserne 54,54,331,9.66642,-73.867176,45.450002,Grid5_2,Caserne 54 Grid5_2,Caserne 54 Grid5_2,6,1,6,2441.475,443.75,100,71.7428571428571,191.25,450
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid0_1,Caserne 55 Grid0_1,Caserne 55 Grid0_1,1,0,1,1722.6,643.333333333333,100,72.0333333333333,276.666666666667,635
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid0_2,Caserne 55 Grid0_2,Caserne 55 Grid0_2,1,0,1,1465.9,660,100,70.7333333333333,286.666666666667,637.5
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid0_3,Caserne 55 Grid0_3,Caserne 55 Grid0_3,6,1,6,4705.93333333333,510,100,64.1,270,505.833333333333
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid0_4,Caserne 55 Grid0_4,,,,,2257.275,470,100,74.3666666666667,196.25,498.75
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid0_5,Caserne 55 Grid0_5,,,,,1242.23333333333,508.333333333333,100,70.8666666666667,255,528.333333333333
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid1_0,Caserne 55 Grid1_0,,,,,1596.95,725,100,59.65,365,702.5
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid1_1,Caserne 55 Grid1_1,Caserne 55 Grid1_1,7,1,7,1672.34,676,100,67.08,312,662
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid1_2,Caserne 55 Grid1_2,Caserne 55 Grid1_2,4,1,4,1594.38,687,100,66.68,329,685
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid1_3,Caserne 55 Grid1_3,Caserne 55 Grid1_3,9,2,9,4394.04,442.5,100,66.5333333333333,218,441
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid1_4,Caserne 55 Grid1_4,Caserne 55 Grid1_4,2,0,2,2417.7,435.5,100,68.8222222222222,217,454.5
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid1_5,Caserne 55 Grid1_5,Caserne 55 Grid1_5,6,1,6,1832.95,466.25,100,66.9125,243.75,471.25
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid1_6,Caserne 55 Grid1_6,Caserne 55 Grid1_6,3,1,3,1232.45,453.75,100,65.125,228.75,432.5
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid2_0,Caserne 55 Grid2_0,Caserne 55 Grid2_0,4,1,4,1304.26666666667,576.666666666667,100,65.1,278.333333333333,561.666666666667
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid2_1,Caserne 55 Grid2_1,Caserne 55 Grid2_1,4,1,4,2290,765,100,67.65,395,762.5
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid2_2,Caserne 55 Grid2_2,Caserne 55 Grid2_2,2,0,2,2421.34,535,100,70.41,251.5,533
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid2_3,Caserne 55 Grid2_3,Caserne 55 Grid2_3,9,2,9,3586.26,516.5,100,67.23,260.5,505.5
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid2_4,Caserne 55 Grid2_4,Caserne 55 Grid2_4,6,1,6,2009.14444444444,511.111111111111,100,65.3111111111111,266.666666666667,518.333333333333
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid2_5,Caserne 55 Grid2_5,Caserne 55 Grid2_5,2,0,2,2136.72857142857,472.142857142857,100,66.5571428571428,235,471.428571428571
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid2_6,Caserne 55 Grid2_6,,,,,1312.4,425,100,58.8,235,340
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid3_0,Caserne 55 Grid3_0,Caserne 55 Grid3_0,5,1,5,1721.36666666667,803.333333333333,100,66.5,411.666666666667,805
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid3_1,Caserne 55 Grid3_1,Caserne 55 Grid3_1,11,2,11,3564.26,714,100,74.06,324,705
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid3_2,Caserne 55 Grid3_2,Caserne 55 Grid3_2,5,1,5,2690.1,606.25,100,72.2166666666667,290.833333333333,597.916666666667
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid3_3,Caserne 55 Grid3_3,Caserne 55 Grid3_3,6,1,6,2151,476.666666666667,100,67.7222222222222,249.444444444444,467.777777777778
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid3_4,Caserne 55 Grid3_4,Caserne 55 Grid3_4,3,1,3,2158.37142857143,522.142857142857,100,62.2428571428571,280,515.714285714286
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid3_5,Caserne 55 Grid3_5,,,,,1771.43333333333,380,100,61.5,178.333333333333,341.666666666667
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid4_0,Caserne 55 Grid4_0,Caserne 55 Grid4_0,1,0,1,189.45,755,100,67,392.5,772.5
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid4_1,Caserne 55 Grid4_1,Caserne 55 Grid4_1,5,1,5,189.45,755,100,67,392.5,772.5
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid4_2,Caserne 55 Grid4_2,Caserne 55 Grid4_2,5,1,5,2219.5,549.5,100,75.92,246.5,546.5
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid4_3,Caserne 55 Grid4_3,Caserne 55 Grid4_3,8,1,8,2478.75,518.5,100,66.23,279.5,513.5
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid4_4,Caserne 55 Grid4_4,,,,,4023.75,602.5,100,53.45,350,597.5
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid5_1,Caserne 55 Grid5_1,,,,,189.45,755,100,67,392.5,772.5
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid5_2,Caserne 55 Grid5_2,,,,,1426.1,523.333333333333,100,75.6666666666667,241.666666666667,545
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid5_3,Caserne 55 Grid5_3,,,,,3131.16666666667,565,100,64.9166666666667,293.333333333333,559.166666666667
Caserne 55,55,347,18.925406,-73.811984,45.456189,Grid5_4,Caserne 55 Grid5_4,,,,,3260.13333333333,526.666666666667,100,59.6666666666667,285,503.333333333333
Caserne 56,56,329,23.545964,-73.895624,45.493912,Grid0_3,Caserne 56 Grid0_3,Caserne 56 Grid0_3,1,0,1,193.2,662.5,100,76.05,327.5,650
Caserne 56,56,329,23.545964,-73.895624,45.493912,Grid0_4,Caserne 56 Grid0_4,Caserne 56 Grid0_4,1,0,1,259.9,460,100,74.7,250,415
Caserne 56,56,329,23.545964,-73.895624,45.493912,Grid0_5,Caserne 56 Grid0_5,,,,,259.9,460,100,74.7,250,415
Caserne 56,56,329,23.545964,-73.895624,45.493912,Grid1_2,Caserne 56 Grid1_2,Caserne 56 Grid1_2,1,0,1,193.2,662.5,100,76.05,327.5,650
Caserne 56,56,329,23.545964,-73.895624,45.493912,Grid1_3,Caserne 56 Grid1_3,,,,,193.2,662.5,100,76.05,327.5,650
